taxonKey,vernacularName,language,source,sourceTaxonKey,preferred,country,area
7161042,Bentham's dogwood,eng,GRIN Taxonomy,101346799,NA,NA,NA
7161042,cornouiller du Bentham,fra,GRIN Taxonomy,101346799,NA,NA,NA
7161042,evergreen dogwood,eng,GRIN Taxonomy,101346799,NA,NA,NA
7161042,smultronkornell,swe,GRIN Taxonomy,101346799,NA,NA,NA
7161042,Bentham's Dogwood,eng,United Kingdom Species Inventory (UKSI),180086016,TRUE,NA,NA
7846556,Giant dogwood,,The Woody Plants of Korea (한국의 수목),114137251,NA,NA,NA
7846556,층층나무,,The Woody Plants of Korea (한국의 수목),114137251,NA,NA,NA
7846556,층층나무,,Korean Peninsula Flora,124523040,NA,NA,NA
3082256,Drummond's dogwood,eng,GRIN Taxonomy,101346811,NA,NA,NA
3082256,cornouiller de Drummond,fra,GRIN Taxonomy,101346811,NA,NA,NA
3082256,rough-leaf dogwood,eng,GRIN Taxonomy,101346811,NA,NA,NA
3082256,roughleaf dogwood,eng,Integrated Taxonomic Information System (ITIS),102283764,NA,NA,NA
3082256,Rough-leaf Dogwood,eng,The IUCN Red List of Threatened Species,176837452,TRUE,NA,NA
3082256,cornouiller de Drummond,fra,Database of Vascular Plants of Canada (VASCAN),100005353,TRUE,NA,NA
3082256,rough-leaved dogwood,eng,Database of Vascular Plants of Canada (VASCAN),100005353,TRUE,NA,NA
3082256,Drummond's dogwood,eng,Database of Vascular Plants of Canada (VASCAN),100005353,FALSE,NA,NA
3082240,American-Boxwood,eng,Checklist of Vermont Species,160779234,NA,US,NA
3082240,American-boxwood,eng,GRIN Taxonomy,101346815,NA,NA,NA
3082240,Blumen-Hartriegel,deu,GRIN Taxonomy,101346815,NA,NA,NA
3082240,Dogwood,eng,Checklist of Vermont Species,160779234,NA,US,NA
3082240,Eastern Flowering Dogwood,eng,Checklist of Vermont Species,160779234,NA,US,NA
3082240,Flowering Dogwood,eng,Checklist of Vermont Species,160779234,NA,US,NA
3082240,White Dogwood,eng,Checklist of Vermont Species,160779234,NA,US,NA
3082240,blomsterkornell,swe,GRIN Taxonomy,101346815,NA,NA,NA
3082240,cornouiller à fleurs,fra,GRIN Taxonomy,101346815,NA,NA,NA
3082240,dogwood,eng,GRIN Taxonomy,101346815,NA,NA,NA
3082240,eastern flowering dogwood,eng,GRIN Taxonomy,101346815,NA,NA,NA
3082240,flowering dogwood,,NCBI Taxonomy,103178994,NA,NA,NA
3082240,flowering dogwood,eng,GRIN Taxonomy,101346815,NA,NA,NA
3082240,flowering dogwood,eng,Integrated Taxonomic Information System (ITIS),102283767,NA,NA,NA
3082240,white dogwood,eng,GRIN Taxonomy,101346815,NA,NA,NA
3082240,Flowering Dogwood,eng,United Kingdom Species Inventory (UKSI),180086033,TRUE,NA,NA
3082240,Virgina Dogwood,eng,Checklist of Vermont Species,160779234,TRUE,US,NA
3082240,Virgina Dogwood,eng,The IUCN Red List of Threatened Species,176837434,TRUE,NA,NA
3082240,cornouiller fleuri,fra,Database of Vascular Plants of Canada (VASCAN),100005344,TRUE,NA,NA
3082240,eastern flowering dogwood,eng,Database of Vascular Plants of Canada (VASCAN),100005344,TRUE,NA,NA
3082240,American Boxwood,eng,Checklist of Vermont Species,160779234,FALSE,US,NA
3082240,American Boxwood,eng,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,Arrowwood,eng,Checklist of Vermont Species,160779234,FALSE,US,NA
3082240,Arrowwood,eng,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,Cornouiller de Floride,fra,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,Cornouiller fleuri,fra,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,Corona de San Pedro,spa,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,Florida Dogwood,eng,Checklist of Vermont Species,160779234,FALSE,US,NA
3082240,Florida Dogwood,eng,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,San Pedro,spa,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,White Cornel,eng,Checklist of Vermont Species,160779234,FALSE,US,NA
3082240,White Cornel,eng,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,White Dogwood,eng,The IUCN Red List of Threatened Species,176837434,FALSE,NA,NA
3082240,cornouiller de Floride,fra,Database of Vascular Plants of Canada (VASCAN),100005344,FALSE,NA,NA
3082240,flowering dogwood,eng,Database of Vascular Plants of Canada (VASCAN),100005344,FALSE,NA,NA
3082240,white dogwood,eng,Database of Vascular Plants of Canada (VASCAN),100005344,FALSE,NA,NA
3082274,Japanese Dogwood,eng,Martha's Vineyard species checklist,202603086,NA,NA,NA
3082274,Japanese dogwood,eng,GRIN Taxonomy,101346828,NA,NA,NA
3082274,Japanese dogwood,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205118029,NA,US,conterminous 48 United States
3082274,Japanese dogwood,eng,Integrated Taxonomic Information System (ITIS),102283775,NA,NA,NA
3082274,Japanese dogwood,eng,"Global Register of Introduced and Invasive Species - Hawaii, United States (ver.2.0, 2022)",205105525,NA,US,Hawaii
3082274,Kousa,eng,Martha's Vineyard species checklist,202603086,NA,NA,NA
3082274,Kousa Dogwood,eng,Martha's Vineyard species checklist,202603086,NA,NA,NA
3082274,cornouiller kousa,fra,GRIN Taxonomy,101346828,NA,NA,NA
3082274,japanischer Blumen-Hartriegel,deu,GRIN Taxonomy,101346828,NA,NA,NA
3082274,koreansk blomsterkornell,swe,GRIN Taxonomy,101346828,NA,NA,NA
3082274,kousa,eng,GRIN Taxonomy,101346828,NA,NA,NA
3082274,kousa,eng,Integrated Taxonomic Information System (ITIS),102283775,NA,NA,NA
3082274,kousa dogwood,eng,Integrated Taxonomic Information System (ITIS),102283775,NA,NA,NA
3082274,kousa dogwood,eng,GRIN Taxonomy,101346828,NA,NA,NA
3082274,kousa dogwood,,NCBI Taxonomy,103179021,NA,NA,NA
3082274,산딸나무,,The Woody Plants of Korea (한국의 수목),114137524,NA,NA,NA
3082274,산딸나무,,Korean Peninsula Flora,124523060,NA,NA,NA
3663241,Chinese dogwood,eng,GRIN Taxonomy,101346868,NA,NA,NA
3663241,chinesischer Blumen-Hartriegel,deu,GRIN Taxonomy,101346868,NA,NA,NA
3663241,kinesisk blomsterkornell,swe,GRIN Taxonomy,101346868,NA,NA,NA
3663241,si zhao hua,,GRIN Taxonomy,101346868,NA,NA,NA
3082263,Cornejo Macho,eng,Checklist of Vermont Species,205183735,NA,US,NA
3082263,Cornelian Cherry,eng,Checklist of Vermont Species,205183735,NA,US,NA
3082263,Cornelian cherry,eng,Integrated Taxonomic Information System (ITIS),102283776,NA,NA,NA
3082263,Cornelian cherry,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205118031,NA,US,conterminous 48 United States
3082263,Cornelian-Cherry,eng,Checklist of Vermont Species,205183735,NA,US,NA
3082263,Cornelian-cherry,eng,DAISIE - Inventory of alien invasive species in Europe,159511112,NA,NA,NA
3082263,Gelber Hornstrauch,deu,DAISIE - Inventory of alien invasive species in Europe,159511112,NA,NA,NA
3082263,Kirsebær-kornel,dan,National checklist of all species occurring in Denmark,168562123,NA,DK,NA
3082263,Kornelkirsche,deu,GRIN Taxonomy,101346832,NA,NA,NA
3082263,Kornelkirsche,deu,EUNIS Biodiversity Database,101268630,NA,NA,NA
3082263,Kornelkirsche,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116787827,NA,DE,NA
3082263,Kornelkirsche,deu,Belgian Species List,100546147,NA,BE,NA
3082263,Kornelkirsche,deu,DAISIE - Inventory of alien invasive species in Europe,159511112,NA,NA,NA
3082263,Sorbet,eng,Checklist of Vermont Species,205183735,NA,US,NA
3082263,Tierlibaum,deu,DAISIE - Inventory of alien invasive species in Europe,159511112,NA,NA,NA
3082263,cornejo común,spa,GRIN Taxonomy,101346832,NA,NA,NA
3082263,cornejo macho,spa,GRIN Taxonomy,101346832,NA,NA,NA
3082263,cornejo macho,eng,Integrated Taxonomic Information System (ITIS),102283776,NA,NA,NA
3082263,cornelian cherry,,NCBI Taxonomy,103179034,NA,NA,NA
3082263,cornelian cherry,eng,Belgian Species List,100546147,NA,BE,NA
3082263,cornelian-cherry,eng,GRIN Taxonomy,101346832,NA,NA,NA
3082263,cornouiller mâle,fra,GRIN Taxonomy,101346832,NA,NA,NA
3082263,cornouiller mâle,fra,Belgian Species List,100546147,NA,BE,NA
3082263,gele kornoelje,nld,Belgian Species List,100546147,NA,BE,NA
3082263,körsbärskornell,swe,GRIN Taxonomy,101346832,NA,NA,NA
3082263,sorbet,eng,Integrated Taxonomic Information System (ITIS),102283776,NA,NA,NA
3082263,sorbet,eng,GRIN Taxonomy,101346832,NA,NA,NA
3082263,Cornelian Cherry,eng,The IUCN Red List of Threatened Species,176837429,TRUE,NA,NA
3082263,Cornelian-cherry,eng,United Kingdom Species Inventory (UKSI),180086052,TRUE,NA,NA
3082263,Gele kornoelje,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152469771,TRUE,NA,NA
3082263,körsbärskornell,swe,Dyntaxa. Svensk taxonomisk databas,160017606,TRUE,SE,NA
3082263,Cornelian-Cherry,eng,United Kingdom Species Inventory (UKSI),180086052,FALSE,NA,NA
3082263,Cwyrosyn y Ceirios,cym,United Kingdom Species Inventory (UKSI),180086052,FALSE,NA,NA
8288790,Pacific Dogwood,eng,The IUCN Red List of Threatened Species,176837454,TRUE,NA,NA
3082244,Canadese kornoeilje,nld,Invasive Alien Species in Belgium - HARMONIA database,113794880,NA,BE,NA
3082244,Corniolo serico,ita,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,Cornouiller,fra,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,Cornouiller soyeux,fra,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,Cornouiller soyeux,fra,Invasive Alien Species in Belgium - HARMONIA database,113794880,NA,BE,NA
3082244,Hvid kornel,dan,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,DK,NA
3082244,Krybende kornel,dan,National checklist of all species occurring in Denmark,168562115,NA,DK,NA
3082244,Pile-kornel,dan,National checklist of all species occurring in Denmark,168562115,NA,DK,NA
3082244,Red-Osier Dogwood,eng,Checklist of Vermont Species,160779223,NA,US,NA
3082244,"Red-Osier Dogwood, Red Willow",eng,Checklist of Vermont Species,160779223,NA,US,NA
3082244,Red-osier dogwood,eng,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,"Red-osier dogwood, red willow",eng,Invasive Alien Species in Belgium - HARMONIA database,113794880,NA,BE,NA
3082244,Redosier,eng,Checklist of Vermont Species,160779223,NA,US,NA
3082244,Redosier Dogwood,eng,Checklist of Vermont Species,160779223,NA,US,NA
3082244,Seidiger Hornstrauch,deu,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,Weißer Hartriegel,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116787793,NA,DE,NA
3082244,Weißer Hartriegel,deu,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,Weißer Hartriegel,deu,EUNIS Biodiversity Database,101268634,NA,NA,NA
3082244,alaskakornell,nob,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,NO,NA
3082244,alaskakornell,nno,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,NO,NA
3082244,atvasainais grimonis,lav,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,atvasainais grimonis cv.,lav,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,lännenpensaskanukka,fin,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,FI,NA
3082244,lännenpensaskanukka,swe,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,FI,NA
3082244,red-osier dogwood,eng,GRIN Taxonomy,101346848,NA,NA,NA
3082244,red-osier dogwood,,NCBI Taxonomy,103179080,NA,NA,NA
3082244,redosier,eng,Integrated Taxonomic Information System (ITIS),102283788,NA,NA,NA
3082244,redosier dogwood,eng,Integrated Taxonomic Information System (ITIS),102283788,NA,NA,NA
3082244,svída výběžkatá,ces,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,tarackos som,hun,DAISIE - Inventory of alien invasive species in Europe,159511116,NA,NA,NA
3082244,videkornell,swe,Nordic Crop Wild Relative (CWR) Checklist,127645867,NA,SE,NA
3082244,videkornell,swe,GRIN Taxonomy,101346848,NA,NA,NA
3082244,Canadese kornoelje,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152469777,TRUE,NA,NA
3082244,Red Osier Dogwood,eng,Checklist of Vermont Species,160779223,TRUE,US,NA
3082244,Red-osier Dogwood,eng,United Kingdom Species Inventory (UKSI),180086055,TRUE,NA,NA
3082244,cornouiller hart-rouge,fra,Database of Vascular Plants of Canada (VASCAN),125809918,TRUE,NA,NA
3082244,red-osier dogwood,eng,Database of Vascular Plants of Canada (VASCAN),125809918,TRUE,NA,NA
3082244,videkornell,swe,Dyntaxa. Svensk taxonomisk databas,160017598,TRUE,SE,NA
3082244,videkornell,swe,Risk assessment of invasive taxa in Sweden,164680921,TRUE,SE,NA
3082244,Cwyros Coch,cym,United Kingdom Species Inventory (UKSI),180086055,FALSE,NA,NA
3082244,Cwyrosyn Cochfrig,cym,United Kingdom Species Inventory (UKSI),180086055,FALSE,NA,NA
3082244,Red-Osier Cornel,eng,Checklist of Vermont Species,160779223,FALSE,US,NA
3082244,Red-Osier Dogwood,eng,United Kingdom Species Inventory (UKSI),180086055,FALSE,NA,NA
3082244,Red-Stemmed Dogwood,eng,Checklist of Vermont Species,160779223,FALSE,US,NA
3082244,cornouiller stolonifère,fra,Database of Vascular Plants of Canada (VASCAN),125809918,FALSE,NA,NA
3082244,hart rouge,fra,Database of Vascular Plants of Canada (VASCAN),125809918,FALSE,NA,NA
3082244,red-osier cornel,eng,Database of Vascular Plants of Canada (VASCAN),125809918,FALSE,NA,NA
3082244,red-stemmed dogwood,eng,Database of Vascular Plants of Canada (VASCAN),125809918,FALSE,NA,NA
7322020,Korean dogwood,,The Woody Plants of Korea (한국의 수목),114138128,NA,NA,NA
7322020,mao lai,,GRIN Taxonomy,101346853,NA,NA,NA
7322020,말채나무,,The Woody Plants of Korea (한국의 수목),114138128,NA,NA,NA
7322020,말채나무,,Korean Peninsula Flora,124523099,NA,NA,NA
2876060,American Hazelnut,eng,Checklist of Vermont Species,160785829,NA,US,NA
2876060,American Hazelnut,eng,Martha's Vineyard species checklist,202605043,NA,NA,NA
2876060,American hazelnut,,NCBI Taxonomy,103148561,NA,NA,NA
2876060,American hazelnut,eng,Integrated Taxonomic Information System (ITIS),102278687,NA,NA,NA
2876060,Hazel,eng,Martha's Vineyard species checklist,202605043,NA,NA,NA
2876060,Hazel,eng,Checklist of Vermont Species,160785829,NA,US,NA
2876060,Hazelnut,eng,Checklist of Vermont Species,160785829,NA,US,NA
2876060,Hazelnut,eng,Martha's Vineyard species checklist,202605043,NA,NA,NA
2876060,hazel,eng,Integrated Taxonomic Information System (ITIS),102278687,NA,NA,NA
2876060,hazelnut,eng,Integrated Taxonomic Information System (ITIS),102278687,NA,NA,NA
2876060,noisetier d'Amérique,fra,Integrated Taxonomic Information System (ITIS),102278687,NA,NA,NA
2876060,American Hazel,eng,The IUCN Red List of Threatened Species,176838970,TRUE,NA,NA
2876060,American Hazel,eng,Martha's Vineyard species checklist,202605043,TRUE,NA,NA
2876060,American hazelnut,eng,Database of Vascular Plants of Canada (VASCAN),100022571,TRUE,NA,NA
2876060,noisetier d'Amérique,fra,Database of Vascular Plants of Canada (VASCAN),100022571,TRUE,NA,NA
2876060,American Hazel,eng,Checklist of Vermont Species,160785829,FALSE,US,NA
2876060,American Hazelnut,eng,The IUCN Red List of Threatened Species,176838970,FALSE,NA,NA
2876060,American hazel,eng,Database of Vascular Plants of Canada (VASCAN),100022571,FALSE,NA,NA
2876060,Hazelnut,eng,The IUCN Red List of Threatened Species,176838970,FALSE,NA,NA
2876060,Noisertier d’Amerique,fra,The IUCN Red List of Threatened Species,176838970,FALSE,NA,NA
2875979,(euroopan)pähkinäpensas,fin,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,FI,NA
2875979,(euroopan)pähkinäpensas,swe,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,FI,NA
2875979,(euroopan)pähkinäpensas,fin,Nordic crop wild relative priority list,209474159,NA,FI,NA
2875979,Almindelig hassel,dan,National checklist of all species occurring in Denmark,168561007,NA,DK,NA
2875979,Barcelona-nuts,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,Common filbert,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205115994,NA,US,conterminous 48 United States
2875979,European filbert,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,European hazel,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,European hazelnut,,NCBI Taxonomy,103148563,NA,NA,NA
2875979,Europäische Hasel,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116801708,NA,DE,NA
2875979,Gemeine Hasel,deu,Belgian Species List,100547519,NA,BE,NA
2875979,Haselnuß,deu,GRIN Taxonomy,101332067,NA,NA,NA
2875979,Haselnuß,deu,EUNIS Biodiversity Database,101268751,NA,NA,NA
2875979,Haselstrauch,deu,GRIN Taxonomy,101332067,NA,NA,NA
2875979,Hassel,dan,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,DK,NA
2875979,Hassel,dan,Nordic crop wild relative priority list,209474159,NA,DK,NA
2875979,Hassel,dan,National checklist of all species occurring in Denmark,168561007,NA,DK,NA
2875979,Lambertnuß,deu,GRIN Taxonomy,101332067,NA,NA,NA
2875979,Lambertshasel,deu,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avelaneira,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941000,NA,NA,NA
2875979,aveleira,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941000,NA,NA,NA
2875979,aveleira,por,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avelinier,fra,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avellano,ita,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avellano,spa,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941000,NA,NA,NA
2875979,avellano,spa,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avellano de Lambert,spa,GRIN Taxonomy,101332067,NA,NA,NA
2875979,avelã,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941000,NA,NA,NA
2875979,cobnut,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,common filbert,eng,Integrated Taxonomic Information System (ITIS),102278689,NA,NA,NA
2875979,common hazel,eng,Belgian Species List,100547519,NA,BE,NA
2875979,coudrier,fra,GRIN Taxonomy,101332067,NA,NA,NA
2875979,filbert,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,filberthassel,swe,GRIN Taxonomy,101332067,NA,NA,NA
2875979,gewöhnliche Hasel,deu,GRIN Taxonomy,101332067,NA,NA,NA
2875979,giant filbert,eng,GRIN Taxonomy,101332067,NA,NA,NA
2875979,halt,nor,Nordic plant uses from Gunnerus and Høeg,164940903,NA,NA,NA
2875979,halt,nor,Nordic plant uses from Gunnerus and Høeg,164940909,NA,NA,NA
2875979,hassel,,Nordic plant uses from Gunnerus and Høeg,164940900,NA,NA,NA
2875979,hassel,swe,GRIN Taxonomy,101332067,NA,NA,NA
2875979,hassel,nob,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,NO,NA
2875979,hassel,nno,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,NO,NA
2875979,hassel,swe,Nordic Crop Wild Relative (CWR) Checklist,127646644,NA,SE,NA
